date,series,value
2016-05-16,TP.DK.EUR.A,3.3569
2016-05-17,TP.DK.EUR.A,3.3627
2016-05-18,TP.DK.EUR.A,3.3579
2016-05-19,TP.DK.EUR.A,
2016-05-20,TP.DK.EUR.A,3.356
2016-05-21,TP.DK.EUR.A,
2016-05-22,TP.DK.EUR.A,
2016-05-23,TP.DK.EUR.A,3.3397
2016-05-24,TP.DK.EUR.A,3.3453
2016-05-25,TP.DK.EUR.A,3.3349
2016-05-26,TP.DK.EUR.A,3.2802
2016-05-27,TP.DK.EUR.A,3.2799
2016-05-28,TP.DK.EUR.A,
2016-05-29,TP.DK.EUR.A,
2016-05-30,TP.DK.EUR.A,3.2858
2016-05-31,TP.DK.EUR.A,3.2906
2016-06-01,TP.DK.EUR.A,3.2881
2016-06-02,TP.DK.EUR.A,3.2894
2016-06-03,TP.DK.EUR.A,3.2924
2016-06-04,TP.DK.EUR.A,
2016-06-05,TP.DK.EUR.A,
2016-06-06,TP.DK.EUR.A,3.2841
2016-06-07,TP.DK.EUR.A,3.2992
2016-06-08,TP.DK.EUR.A,3.2919
2016-06-09,TP.DK.EUR.A,3.286
2016-06-10,TP.DK.EUR.A,3.2893
2016-06-11,TP.DK.EUR.A,
2016-06-12,TP.DK.EUR.A,
2016-06-13,TP.DK.EUR.A,3.2883
2016-06-14,TP.DK.EUR.A,3.2923
2016-06-15,TP.DK.EUR.A,3.2923
2016-06-16,TP.DK.EUR.A,3.2852
2016-06-17,TP.DK.EUR.A,3.2932
2016-06-18,TP.DK.EUR.A,
2016-06-19,TP.DK.EUR.A,
2016-06-20,TP.DK.EUR.A,3.2966
2016-06-21,TP.DK.EUR.A,3.2858
2016-06-22,TP.DK.EUR.A,3.2823
2016-06-23,TP.DK.EUR.A,3.2776
2016-06-24,TP.DK.EUR.A,3.2728
2016-06-25,TP.DK.EUR.A,
2016-06-26,TP.DK.EUR.A,
2016-06-27,TP.DK.EUR.A,3.2444
2016-06-28,TP.DK.EUR.A,3.2402
2016-06-29,TP.DK.EUR.A,3.2262
2016-06-30,TP.DK.EUR.A,3.2044
2016-07-01,TP.DK.EUR.A,3.2078
2016-07-02,TP.DK.EUR.A,
2016-07-03,TP.DK.EUR.A,
2016-07-04,TP.DK.EUR.A,3.2044
2016-07-05,TP.DK.EUR.A,
2016-07-06,TP.DK.EUR.A,
2016-07-07,TP.DK.EUR.A,
2016-07-08,TP.DK.EUR.A,3.2044
2016-07-09,TP.DK.EUR.A,
2016-07-10,TP.DK.EUR.A,
2016-07-11,TP.DK.EUR.A,3.2342
2016-07-12,TP.DK.EUR.A,3.1984
2016-07-13,TP.DK.EUR.A,3.2065
2016-07-14,TP.DK.EUR.A,3.2035
2016-07-15,TP.DK.EUR.A,3.2132
2016-07-16,TP.DK.EUR.A,
2016-07-17,TP.DK.EUR.A,
2016-07-18,TP.DK.EUR.A,3.2102
2016-07-19,TP.DK.EUR.A,3.2591
2016-07-20,TP.DK.EUR.A,3.291
2016-07-21,TP.DK.EUR.A,3.3318
2016-07-22,TP.DK.EUR.A,3.3867
2016-07-23,TP.DK.EUR.A,
2016-07-24,TP.DK.EUR.A,
2016-07-25,TP.DK.EUR.A,3.3704
2016-07-26,TP.DK.EUR.A,3.3288
2016-07-27,TP.DK.EUR.A,3.3405
2016-07-28,TP.DK.EUR.A,3.3398
2016-07-29,TP.DK.EUR.A,3.3467
2016-07-30,TP.DK.EUR.A,
2016-07-31,TP.DK.EUR.A,
2016-08-01,TP.DK.EUR.A,3.3446
2016-08-02,TP.DK.EUR.A,3.3266
2016-08-03,TP.DK.EUR.A,3.3501
2016-08-04,TP.DK.EUR.A,3.3686
2016-08-05,TP.DK.EUR.A,3.3626
2016-08-06,TP.DK.EUR.A,
2016-08-07,TP.DK.EUR.A,
2016-08-08,TP.DK.EUR.A,3.3432
2016-08-09,TP.DK.EUR.A,3.3087
2016-08-10,TP.DK.EUR.A,3.3006
2016-08-11,TP.DK.EUR.A,3.298
2016-08-12,TP.DK.EUR.A,3.3027
2016-08-13,TP.DK.EUR.A,
2016-08-14,TP.DK.EUR.A,
2016-08-15,TP.DK.EUR.A,3.2954
2016-08-16,TP.DK.EUR.A,3.2967
2016-08-17,TP.DK.EUR.A,3.3014
2016-08-18,TP.DK.EUR.A,3.3054
2016-08-19,TP.DK.EUR.A,3.3086
2016-08-20,TP.DK.EUR.A,
2016-08-21,TP.DK.EUR.A,
2016-08-22,TP.DK.EUR.A,3.3242
2016-08-23,TP.DK.EUR.A,3.3252
2016-08-24,TP.DK.EUR.A,3.3282
2016-08-25,TP.DK.EUR.A,3.3331
2016-08-26,TP.DK.EUR.A,3.3161
2016-08-27,TP.DK.EUR.A,
2016-08-28,TP.DK.EUR.A,
2016-08-29,TP.DK.EUR.A,3.3124
2016-08-30,TP.DK.EUR.A,
2016-08-31,TP.DK.EUR.A,3.304
2016-09-01,TP.DK.EUR.A,3.291
2016-09-02,TP.DK.EUR.A,3.2945
2016-09-03,TP.DK.EUR.A,
2016-09-04,TP.DK.EUR.A,
2016-09-05,TP.DK.EUR.A,3.3096
2016-09-06,TP.DK.EUR.A,3.2882
2016-09-07,TP.DK.EUR.A,3.2803
2016-09-08,TP.DK.EUR.A,3.2924
2016-09-09,TP.DK.EUR.A,3.3091
2016-09-10,TP.DK.EUR.A,
2016-09-11,TP.DK.EUR.A,
2016-09-12,TP.DK.EUR.A,
2016-09-13,TP.DK.EUR.A,
2016-09-14,TP.DK.EUR.A,
2016-09-15,TP.DK.EUR.A,
2016-09-16,TP.DK.EUR.A,3.33
2016-09-17,TP.DK.EUR.A,
2016-09-18,TP.DK.EUR.A,
2016-09-19,TP.DK.EUR.A,3.3327
2016-09-20,TP.DK.EUR.A,3.3199
2016-09-21,TP.DK.EUR.A,3.3282
2016-09-22,TP.DK.EUR.A,3.3152
2016-09-23,TP.DK.EUR.A,3.31
2016-09-24,TP.DK.EUR.A,
2016-09-25,TP.DK.EUR.A,
2016-09-26,TP.DK.EUR.A,3.3044
2016-09-27,TP.DK.EUR.A,3.3546
2016-09-28,TP.DK.EUR.A,3.3401
2016-09-29,TP.DK.EUR.A,3.3362
2016-09-30,TP.DK.EUR.A,3.3608
2016-10-01,TP.DK.EUR.A,
2016-10-02,TP.DK.EUR.A,
2016-10-03,TP.DK.EUR.A,3.3548
2016-10-04,TP.DK.EUR.A,3.3743
2016-10-05,TP.DK.EUR.A,3.3834
2016-10-06,TP.DK.EUR.A,3.4264
2016-10-07,TP.DK.EUR.A,3.4134
2016-10-08,TP.DK.EUR.A,
2016-10-09,TP.DK.EUR.A,
2016-10-10,TP.DK.EUR.A,3.3944
2016-10-11,TP.DK.EUR.A,3.4173
2016-10-12,TP.DK.EUR.A,3.42
2016-10-13,TP.DK.EUR.A,3.3983
2016-10-14,TP.DK.EUR.A,3.4121
2016-10-15,TP.DK.EUR.A,
2016-10-16,TP.DK.EUR.A,
2016-10-17,TP.DK.EUR.A,3.3999
2016-10-18,TP.DK.EUR.A,3.4015
2016-10-19,TP.DK.EUR.A,3.406
2016-10-20,TP.DK.EUR.A,3.3827
2016-10-21,TP.DK.EUR.A,3.3657
2016-10-22,TP.DK.EUR.A,
2016-10-23,TP.DK.EUR.A,
2016-10-24,TP.DK.EUR.A,3.3478
2016-10-25,TP.DK.EUR.A,3.3454
2016-10-26,TP.DK.EUR.A,3.3488
2016-10-27,TP.DK.EUR.A,3.3605
2016-10-28,TP.DK.EUR.A,3.3834
2016-10-29,TP.DK.EUR.A,
2016-10-30,TP.DK.EUR.A,
2016-10-31,TP.DK.EUR.A,3.3834
2016-11-01,TP.DK.EUR.A,3.3993
2016-11-02,TP.DK.EUR.A,3.4059
2016-11-03,TP.DK.EUR.A,3.448
2016-11-04,TP.DK.EUR.A,3.4543
2016-11-05,TP.DK.EUR.A,
2016-11-06,TP.DK.EUR.A,
2016-11-07,TP.DK.EUR.A,3.4794
2016-11-08,TP.DK.EUR.A,3.4878
2016-11-09,TP.DK.EUR.A,3.5067
2016-11-10,TP.DK.EUR.A,3.5412
2016-11-11,TP.DK.EUR.A,3.4983
2016-11-12,TP.DK.EUR.A,
2016-11-13,TP.DK.EUR.A,
2016-11-14,TP.DK.EUR.A,3.548
2016-11-15,TP.DK.EUR.A,3.5307
2016-11-16,TP.DK.EUR.A,3.5262
2016-11-17,TP.DK.EUR.A,3.5421
2016-11-18,TP.DK.EUR.A,3.5496
2016-11-19,TP.DK.EUR.A,
2016-11-20,TP.DK.EUR.A,
2016-11-21,TP.DK.EUR.A,3.5899
2016-11-22,TP.DK.EUR.A,3.5867
2016-11-23,TP.DK.EUR.A,3.57
2016-11-24,TP.DK.EUR.A,3.5929
2016-11-25,TP.DK.EUR.A,3.5938
2016-11-26,TP.DK.EUR.A,
2016-11-27,TP.DK.EUR.A,
2016-11-28,TP.DK.EUR.A,3.6434
2016-11-29,TP.DK.EUR.A,3.637
2016-11-30,TP.DK.EUR.A,3.6253
2016-12-01,TP.DK.EUR.A,3.6364
2016-12-02,TP.DK.EUR.A,3.662
2016-12-03,TP.DK.EUR.A,
2016-12-04,TP.DK.EUR.A,
2016-12-05,TP.DK.EUR.A,3.7376
2016-12-06,TP.DK.EUR.A,3.7579
2016-12-07,TP.DK.EUR.A,3.7764
2016-12-08,TP.DK.EUR.A,3.6775
2016-12-09,TP.DK.EUR.A,3.6304
2016-12-10,TP.DK.EUR.A,
2016-12-11,TP.DK.EUR.A,
2016-12-12,TP.DK.EUR.A,3.6633
2016-12-13,TP.DK.EUR.A,3.722
2016-12-14,TP.DK.EUR.A,3.6894
2016-12-15,TP.DK.EUR.A,3.701
2016-12-16,TP.DK.EUR.A,3.6845
2016-12-17,TP.DK.EUR.A,
2016-12-18,TP.DK.EUR.A,
2016-12-19,TP.DK.EUR.A,3.651
2016-12-20,TP.DK.EUR.A,3.6535
2016-12-21,TP.DK.EUR.A,3.647
2016-12-22,TP.DK.EUR.A,3.6524
2016-12-23,TP.DK.EUR.A,3.6622
2016-12-24,TP.DK.EUR.A,
2016-12-25,TP.DK.EUR.A,
2016-12-26,TP.DK.EUR.A,3.6647
2016-12-27,TP.DK.EUR.A,3.6639
2016-12-28,TP.DK.EUR.A,3.6711
2016-12-29,TP.DK.EUR.A,3.6901
2016-12-30,TP.DK.EUR.A,3.6939
2016-12-31,TP.DK.EUR.A,
2017-01-01,TP.DK.EUR.A,
2017-01-02,TP.DK.EUR.A,3.7099
2017-01-03,TP.DK.EUR.A,3.7086
2017-01-04,TP.DK.EUR.A,3.7278
2017-01-05,TP.DK.EUR.A,3.7291
2017-01-06,TP.DK.EUR.A,3.7808
2017-01-07,TP.DK.EUR.A,
2017-01-08,TP.DK.EUR.A,
2017-01-09,TP.DK.EUR.A,3.827
2017-01-10,TP.DK.EUR.A,3.8986
2017-01-11,TP.DK.EUR.A,3.9852
2017-01-12,TP.DK.EUR.A,4.0591
2017-01-13,TP.DK.EUR.A,4.089
2017-01-14,TP.DK.EUR.A,
2017-01-15,TP.DK.EUR.A,
2017-01-16,TP.DK.EUR.A,4.0419
2017-01-17,TP.DK.EUR.A,3.9863
2017-01-18,TP.DK.EUR.A,4.0374
2017-01-19,TP.DK.EUR.A,4.0364
2017-01-20,TP.DK.EUR.A,4.042
2017-01-21,TP.DK.EUR.A,
2017-01-22,TP.DK.EUR.A,
2017-01-23,TP.DK.EUR.A,4.0684
2017-01-24,TP.DK.EUR.A,4.0447
2017-01-25,TP.DK.EUR.A,4.03
2017-01-26,TP.DK.EUR.A,4.0836
2017-01-27,TP.DK.EUR.A,4.1145
2017-01-28,TP.DK.EUR.A,
2017-01-29,TP.DK.EUR.A,
2017-01-30,TP.DK.EUR.A,4.1421
2017-01-31,TP.DK.EUR.A,4.0983
2017-02-01,TP.DK.EUR.A,4.0558
2017-02-02,TP.DK.EUR.A,4.0733
2017-02-03,TP.DK.EUR.A,4.0338
2017-02-04,TP.DK.EUR.A,
2017-02-05,TP.DK.EUR.A,
2017-02-06,TP.DK.EUR.A,4.0212
2017-02-07,TP.DK.EUR.A,3.954
2017-02-08,TP.DK.EUR.A,3.9599
2017-02-09,TP.DK.EUR.A,3.9858
2017-02-10,TP.DK.EUR.A,3.9594
2017-02-11,TP.DK.EUR.A,
2017-02-12,TP.DK.EUR.A,
2017-02-13,TP.DK.EUR.A,3.9116
2017-02-14,TP.DK.EUR.A,3.9228
2017-02-15,TP.DK.EUR.A,3.8759
2017-02-16,TP.DK.EUR.A,3.8518
2017-02-17,TP.DK.EUR.A,3.9003
2017-02-18,TP.DK.EUR.A,
2017-02-19,TP.DK.EUR.A,
2017-02-20,TP.DK.EUR.A,3.9049
2017-02-21,TP.DK.EUR.A,3.8457
2017-02-22,TP.DK.EUR.A,3.8208
2017-02-23,TP.DK.EUR.A,3.7942
2017-02-24,TP.DK.EUR.A,3.7719
2017-02-25,TP.DK.EUR.A,
2017-02-26,TP.DK.EUR.A,
2017-02-27,TP.DK.EUR.A,3.7804
2017-02-28,TP.DK.EUR.A,3.7963
2017-03-01,TP.DK.EUR.A,3.8222
2017-03-02,TP.DK.EUR.A,3.8289
2017-03-03,TP.DK.EUR.A,3.8769
2017-03-04,TP.DK.EUR.A,
2017-03-05,TP.DK.EUR.A,
2017-03-06,TP.DK.EUR.A,3.9177
2017-03-07,TP.DK.EUR.A,3.9339
2017-03-08,TP.DK.EUR.A,3.8979
2017-03-09,TP.DK.EUR.A,3.91
2017-03-10,TP.DK.EUR.A,3.959
2017-03-11,TP.DK.EUR.A,
2017-03-12,TP.DK.EUR.A,
2017-03-13,TP.DK.EUR.A,3.9728
2017-03-14,TP.DK.EUR.A,3.9943
2017-03-15,TP.DK.EUR.A,3.9856
2017-03-16,TP.DK.EUR.A,3.9634
2017-03-17,TP.DK.EUR.A,3.936
2017-03-18,TP.DK.EUR.A,
2017-03-19,TP.DK.EUR.A,
2017-03-20,TP.DK.EUR.A,3.8812
2017-03-21,TP.DK.EUR.A,3.9023
2017-03-22,TP.DK.EUR.A,3.8964
2017-03-23,TP.DK.EUR.A,3.914
2017-03-24,TP.DK.EUR.A,3.8973
2017-03-25,TP.DK.EUR.A,
2017-03-26,TP.DK.EUR.A,
2017-03-27,TP.DK.EUR.A,3.9051
2017-03-28,TP.DK.EUR.A,3.9045
2017-03-29,TP.DK.EUR.A,3.9283
2017-03-30,TP.DK.EUR.A,3.9268
2017-03-31,TP.DK.EUR.A,3.9083
2017-04-01,TP.DK.EUR.A,
2017-04-02,TP.DK.EUR.A,
2017-04-03,TP.DK.EUR.A,3.8851
2017-04-04,TP.DK.EUR.A,3.8789
2017-04-05,TP.DK.EUR.A,3.8807
2017-04-06,TP.DK.EUR.A,3.9248
2017-04-07,TP.DK.EUR.A,3.9536
2017-04-08,TP.DK.EUR.A,
2017-04-09,TP.DK.EUR.A,
2017-04-10,TP.DK.EUR.A,3.9568
2017-04-11,TP.DK.EUR.A,3.9431
2017-04-12,TP.DK.EUR.A,3.9393
2017-04-13,TP.DK.EUR.A,3.9002
2017-04-14,TP.DK.EUR.A,3.8908
2017-04-15,TP.DK.EUR.A,
2017-04-16,TP.DK.EUR.A,
2017-04-17,TP.DK.EUR.A,3.9083
2017-04-18,TP.DK.EUR.A,3.8889
2017-04-19,TP.DK.EUR.A,3.9264
2017-04-20,TP.DK.EUR.A,3.9271
2017-04-21,TP.DK.EUR.A,3.9123
2017-04-22,TP.DK.EUR.A,
2017-04-23,TP.DK.EUR.A,
2017-04-24,TP.DK.EUR.A,3.8979
2017-04-25,TP.DK.EUR.A,3.8997
2017-04-26,TP.DK.EUR.A,3.9001
2017-04-27,TP.DK.EUR.A,3.9093
2017-04-28,TP.DK.EUR.A,3.8787
2017-04-29,TP.DK.EUR.A,
2017-04-30,TP.DK.EUR.A,
2017-05-01,TP.DK.EUR.A,
2017-05-02,TP.DK.EUR.A,3.8744
2017-05-03,TP.DK.EUR.A,3.8577
2017-05-04,TP.DK.EUR.A,3.8546
2017-05-05,TP.DK.EUR.A,3.8677
2017-05-06,TP.DK.EUR.A,
2017-05-07,TP.DK.EUR.A,
2017-05-08,TP.DK.EUR.A,3.9023
2017-05-09,TP.DK.EUR.A,3.886
2017-05-10,TP.DK.EUR.A,3.9178
2017-05-11,TP.DK.EUR.A,3.914
2017-05-12,TP.DK.EUR.A,3.8858
2017-05-13,TP.DK.EUR.A,
2017-05-14,TP.DK.EUR.A,
2017-05-15,TP.DK.EUR.A,3.8974
2017-05-16,TP.DK.EUR.A,3.8946
2017-05-17,TP.DK.EUR.A,3.9142
2017-05-18,TP.DK.EUR.A,3.9457
2017-05-19,TP.DK.EUR.A,
2017-05-20,TP.DK.EUR.A,
2017-05-21,TP.DK.EUR.A,
2017-05-22,TP.DK.EUR.A,4.0203
2017-05-23,TP.DK.EUR.A,3.9879
2017-05-24,TP.DK.EUR.A,4.008
2017-05-25,TP.DK.EUR.A,3.9859
2017-05-26,TP.DK.EUR.A,3.9957
2017-05-27,TP.DK.EUR.A,
2017-05-28,TP.DK.EUR.A,
2017-05-29,TP.DK.EUR.A,3.998
2017-05-30,TP.DK.EUR.A,3.9977
2017-05-31,TP.DK.EUR.A,3.9744
2017-06-01,TP.DK.EUR.A,3.9558
2017-06-02,TP.DK.EUR.A,3.966
2017-06-03,TP.DK.EUR.A,
2017-06-04,TP.DK.EUR.A,
2017-06-05,TP.DK.EUR.A,3.9573
2017-06-06,TP.DK.EUR.A,3.9475
2017-06-07,TP.DK.EUR.A,3.9743
2017-06-08,TP.DK.EUR.A,3.9562
2017-06-09,TP.DK.EUR.A,3.981
2017-06-10,TP.DK.EUR.A,
2017-06-11,TP.DK.EUR.A,
2017-06-12,TP.DK.EUR.A,3.9378
2017-06-13,TP.DK.EUR.A,3.9478
2017-06-14,TP.DK.EUR.A,3.9424
2017-06-15,TP.DK.EUR.A,3.9381
2017-06-16,TP.DK.EUR.A,3.9161
2017-06-17,TP.DK.EUR.A,
2017-06-18,TP.DK.EUR.A,
2017-06-19,TP.DK.EUR.A,3.9224
2017-06-20,TP.DK.EUR.A,3.9213
2017-06-21,TP.DK.EUR.A,3.9284
2017-06-22,TP.DK.EUR.A,3.938
2017-06-23,TP.DK.EUR.A,3.9283
2017-06-24,TP.DK.EUR.A,
2017-06-25,TP.DK.EUR.A,
2017-06-26,TP.DK.EUR.A,
2017-06-27,TP.DK.EUR.A,
2017-06-28,TP.DK.EUR.A,3.91
2017-06-29,TP.DK.EUR.A,4.0015
2017-06-30,TP.DK.EUR.A,4.003
2017-07-01,TP.DK.EUR.A,
2017-07-02,TP.DK.EUR.A,
2017-07-03,TP.DK.EUR.A,4.0126
2017-07-04,TP.DK.EUR.A,4.0188
2017-07-05,TP.DK.EUR.A,4.0306
2017-07-06,TP.DK.EUR.A,4.0587
2017-07-07,TP.DK.EUR.A,4.1148
2017-07-08,TP.DK.EUR.A,
2017-07-09,TP.DK.EUR.A,
2017-07-10,TP.DK.EUR.A,4.1437
2017-07-11,TP.DK.EUR.A,4.1072
2017-07-12,TP.DK.EUR.A,4.137
2017-07-13,TP.DK.EUR.A,4.1266
2017-07-14,TP.DK.EUR.A,4.069
2017-07-15,TP.DK.EUR.A,
2017-07-16,TP.DK.EUR.A,
2017-07-17,TP.DK.EUR.A,4.0644
2017-07-18,TP.DK.EUR.A,4.0517
2017-07-19,TP.DK.EUR.A,4.0698
2017-07-20,TP.DK.EUR.A,4.0649
2017-07-21,TP.DK.EUR.A,4.0612
2017-07-22,TP.DK.EUR.A,
2017-07-23,TP.DK.EUR.A,
2017-07-24,TP.DK.EUR.A,4.111
2017-07-25,TP.DK.EUR.A,4.1286
2017-07-26,TP.DK.EUR.A,4.1471
2017-07-27,TP.DK.EUR.A,4.139
2017-07-28,TP.DK.EUR.A,4.1316
2017-07-29,TP.DK.EUR.A,
2017-07-30,TP.DK.EUR.A,
2017-07-31,TP.DK.EUR.A,4.1316
2017-08-01,TP.DK.EUR.A,4.1325
2017-08-02,TP.DK.EUR.A,4.1558
2017-08-03,TP.DK.EUR.A,4.1778
2017-08-04,TP.DK.EUR.A,4.1904
2017-08-05,TP.DK.EUR.A,
2017-08-06,TP.DK.EUR.A,
2017-08-07,TP.DK.EUR.A,4.192
2017-08-08,TP.DK.EUR.A,4.1644
2017-08-09,TP.DK.EUR.A,4.1656
2017-08-10,TP.DK.EUR.A,4.1537
2017-08-11,TP.DK.EUR.A,4.1431
2017-08-12,TP.DK.EUR.A,
2017-08-13,TP.DK.EUR.A,
2017-08-14,TP.DK.EUR.A,4.1663
2017-08-15,TP.DK.EUR.A,4.1617
2017-08-16,TP.DK.EUR.A,4.1439
2017-08-17,TP.DK.EUR.A,4.1352
2017-08-18,TP.DK.EUR.A,4.125
2017-08-19,TP.DK.EUR.A,
2017-08-20,TP.DK.EUR.A,
2017-08-21,TP.DK.EUR.A,4.1333
2017-08-22,TP.DK.EUR.A,4.1242
2017-08-23,TP.DK.EUR.A,4.117
2017-08-24,TP.DK.EUR.A,4.1183
2017-08-25,TP.DK.EUR.A,4.1021
2017-08-26,TP.DK.EUR.A,
2017-08-27,TP.DK.EUR.A,
2017-08-28,TP.DK.EUR.A,4.1046
2017-08-29,TP.DK.EUR.A,4.1097
2017-08-30,TP.DK.EUR.A,
2017-08-31,TP.DK.EUR.A,4.143
2017-09-01,TP.DK.EUR.A,
2017-09-02,TP.DK.EUR.A,
2017-09-03,TP.DK.EUR.A,
2017-09-04,TP.DK.EUR.A,
2017-09-05,TP.DK.EUR.A,4.143
2017-09-06,TP.DK.EUR.A,4.0889
2017-09-07,TP.DK.EUR.A,4.1047
2017-09-08,TP.DK.EUR.A,4.0919
2017-09-09,TP.DK.EUR.A,
2017-09-10,TP.DK.EUR.A,
2017-09-11,TP.DK.EUR.A,4.1085
2017-09-12,TP.DK.EUR.A,4.0796
2017-09-13,TP.DK.EUR.A,4.0969
2017-09-14,TP.DK.EUR.A,4.114
2017-09-15,TP.DK.EUR.A,4.1098
2017-09-16,TP.DK.EUR.A,
2017-09-17,TP.DK.EUR.A,
2017-09-18,TP.DK.EUR.A,4.0963
2017-09-19,TP.DK.EUR.A,4.1249
2017-09-20,TP.DK.EUR.A,4.1835
2017-09-21,TP.DK.EUR.A,4.1725
2017-09-22,TP.DK.EUR.A,4.1775
2017-09-23,TP.DK.EUR.A,
2017-09-24,TP.DK.EUR.A,
2017-09-25,TP.DK.EUR.A,4.1763
2017-09-26,TP.DK.EUR.A,4.1818
2017-09-27,TP.DK.EUR.A,4.1747
2017-09-28,TP.DK.EUR.A,4.1891
2017-09-29,TP.DK.EUR.A,4.2023
2017-09-30,TP.DK.EUR.A,
2017-10-01,TP.DK.EUR.A,
2017-10-02,TP.DK.EUR.A,4.1924
2017-10-03,TP.DK.EUR.A,4.1992
2017-10-04,TP.DK.EUR.A,4.2007
2017-10-05,TP.DK.EUR.A,4.1924
2017-10-06,TP.DK.EUR.A,4.1964
2017-10-07,TP.DK.EUR.A,
2017-10-08,TP.DK.EUR.A,
2017-10-09,TP.DK.EUR.A,4.2168
2017-10-10,TP.DK.EUR.A,4.3383
2017-10-11,TP.DK.EUR.A,4.3375
2017-10-12,TP.DK.EUR.A,4.3451
2017-10-13,TP.DK.EUR.A,4.3226
2017-10-14,TP.DK.EUR.A,
2017-10-15,TP.DK.EUR.A,
2017-10-16,TP.DK.EUR.A,4.3142
2017-10-17,TP.DK.EUR.A,4.2933
2017-10-18,TP.DK.EUR.A,4.2989
2017-10-19,TP.DK.EUR.A,4.3184
2017-10-20,TP.DK.EUR.A,4.3258
2017-10-21,TP.DK.EUR.A,
2017-10-22,TP.DK.EUR.A,
2017-10-23,TP.DK.EUR.A,4.3219
2017-10-24,TP.DK.EUR.A,4.3445
2017-10-25,TP.DK.EUR.A,4.3637
2017-10-26,TP.DK.EUR.A,4.3909
2017-10-27,TP.DK.EUR.A,4.4468
2017-10-28,TP.DK.EUR.A,
2017-10-29,TP.DK.EUR.A,
2017-10-30,TP.DK.EUR.A,4.4378
2017-10-31,TP.DK.EUR.A,4.3848
2017-11-01,TP.DK.EUR.A,4.3942
2017-11-02,TP.DK.EUR.A,4.4326
2017-11-03,TP.DK.EUR.A,4.4339
2017-11-04,TP.DK.EUR.A,
2017-11-05,TP.DK.EUR.A,
2017-11-06,TP.DK.EUR.A,4.4504
2017-11-07,TP.DK.EUR.A,4.4787
2017-11-08,TP.DK.EUR.A,4.4609
2017-11-09,TP.DK.EUR.A,4.5014
2017-11-10,TP.DK.EUR.A,4.4742
2017-11-11,TP.DK.EUR.A,
2017-11-12,TP.DK.EUR.A,
2017-11-13,TP.DK.EUR.A,4.4998
2017-11-14,TP.DK.EUR.A,4.5021
2017-11-15,TP.DK.EUR.A,4.5253
2017-11-16,TP.DK.EUR.A,4.5939
2017-11-17,TP.DK.EUR.A,4.5564
2017-11-18,TP.DK.EUR.A,
2017-11-19,TP.DK.EUR.A,
2017-11-20,TP.DK.EUR.A,4.576
2017-11-21,TP.DK.EUR.A,4.577
2017-11-22,TP.DK.EUR.A,4.6378
2017-11-23,TP.DK.EUR.A,4.6547
2017-11-24,TP.DK.EUR.A,4.6375
2017-11-25,TP.DK.EUR.A,
2017-11-26,TP.DK.EUR.A,
2017-11-27,TP.DK.EUR.A,4.6677
2017-11-28,TP.DK.EUR.A,4.6878
2017-11-29,TP.DK.EUR.A,4.6642
2017-11-30,TP.DK.EUR.A,4.6853
2017-12-01,TP.DK.EUR.A,4.6663
2017-12-02,TP.DK.EUR.A,
2017-12-03,TP.DK.EUR.A,
2017-12-04,TP.DK.EUR.A,4.6832
2017-12-05,TP.DK.EUR.A,4.6472
2017-12-06,TP.DK.EUR.A,4.5804
2017-12-07,TP.DK.EUR.A,4.5555
2017-12-08,TP.DK.EUR.A,4.5518
2017-12-09,TP.DK.EUR.A,
2017-12-10,TP.DK.EUR.A,
2017-12-11,TP.DK.EUR.A,4.5265
2017-12-12,TP.DK.EUR.A,4.5128
2017-12-13,TP.DK.EUR.A,4.5086
2017-12-14,TP.DK.EUR.A,4.5092
2017-12-15,TP.DK.EUR.A,4.5316
2017-12-16,TP.DK.EUR.A,
2017-12-17,TP.DK.EUR.A,
2017-12-18,TP.DK.EUR.A,4.5511
2017-12-19,TP.DK.EUR.A,4.5385
2017-12-20,TP.DK.EUR.A,4.5271
2017-12-21,TP.DK.EUR.A,4.5394
2017-12-22,TP.DK.EUR.A,4.5382
2017-12-23,TP.DK.EUR.A,
2017-12-24,TP.DK.EUR.A,
2017-12-25,TP.DK.EUR.A,4.5171
2017-12-26,TP.DK.EUR.A,4.5205
2017-12-27,TP.DK.EUR.A,4.5116
2017-12-28,TP.DK.EUR.A,4.5385
2017-12-29,TP.DK.EUR.A,4.5478
2017-12-30,TP.DK.EUR.A,
2017-12-31,TP.DK.EUR.A,
2018-01-01,TP.DK.EUR.A,
2018-01-02,TP.DK.EUR.A,4.5155
2018-01-03,TP.DK.EUR.A,4.5375
2018-01-04,TP.DK.EUR.A,4.5267
2018-01-05,TP.DK.EUR.A,4.5269
2018-01-06,TP.DK.EUR.A,
2018-01-07,TP.DK.EUR.A,
2018-01-08,TP.DK.EUR.A,4.5144
2018-01-09,TP.DK.EUR.A,4.493
2018-01-10,TP.DK.EUR.A,4.484
2018-01-11,TP.DK.EUR.A,4.5255
2018-01-12,TP.DK.EUR.A,4.5287
2018-01-13,TP.DK.EUR.A,
2018-01-14,TP.DK.EUR.A,
2018-01-15,TP.DK.EUR.A,4.5517
2018-01-16,TP.DK.EUR.A,4.6015
2018-01-17,TP.DK.EUR.A,4.6679
2018-01-18,TP.DK.EUR.A,4.6624
2018-01-19,TP.DK.EUR.A,4.6385
2018-01-20,TP.DK.EUR.A,
2018-01-21,TP.DK.EUR.A,
2018-01-22,TP.DK.EUR.A,4.6367
