date,series,value
2019-11-29,TP.DK.USD.A,5.7579
2019-11-30,TP.DK.USD.A,
2019-12-01,TP.DK.USD.A,
2019-12-02,TP.DK.USD.A,5.7403
2019-12-03,TP.DK.USD.A,5.7426
2019-12-04,TP.DK.USD.A,5.7365
2019-12-05,TP.DK.USD.A,5.736
2019-12-06,TP.DK.USD.A,5.7488
2019-12-07,TP.DK.USD.A,
2019-12-08,TP.DK.USD.A,
2019-12-09,TP.DK.USD.A,5.7479
2019-12-10,TP.DK.USD.A,5.7905
2019-12-11,TP.DK.USD.A,5.7987
2019-12-12,TP.DK.USD.A,5.7982
2019-12-13,TP.DK.USD.A,5.7875
2019-12-14,TP.DK.USD.A,
2019-12-15,TP.DK.USD.A,
2019-12-16,TP.DK.USD.A,5.7726
2019-12-17,TP.DK.USD.A,5.8344
2019-12-18,TP.DK.USD.A,5.8558
2019-12-19,TP.DK.USD.A,5.8991
2019-12-20,TP.DK.USD.A,5.9252
2019-12-21,TP.DK.USD.A,
2019-12-22,TP.DK.USD.A,
2019-12-23,TP.DK.USD.A,5.9115
2019-12-24,TP.DK.USD.A,5.9291
2019-12-25,TP.DK.USD.A,5.9364
2019-12-26,TP.DK.USD.A,5.9293
2019-12-27,TP.DK.USD.A,5.9302
2019-12-28,TP.DK.USD.A,
2019-12-29,TP.DK.USD.A,
2019-12-30,TP.DK.USD.A,5.937
2019-12-31,TP.DK.USD.A,5.9402
2020-01-01,TP.DK.USD.A,
2020-01-02,TP.DK.USD.A,5.94
2020-01-03,TP.DK.USD.A,5.9478
2020-01-04,TP.DK.USD.A,
2020-01-05,TP.DK.USD.A,
2020-01-06,TP.DK.USD.A,5.9627
2020-01-07,TP.DK.USD.A,5.9658
2020-01-08,TP.DK.USD.A,5.9594
2020-01-09,TP.DK.USD.A,5.9571
2020-01-10,TP.DK.USD.A,5.881
2020-01-11,TP.DK.USD.A,
2020-01-12,TP.DK.USD.A,
2020-01-13,TP.DK.USD.A,5.8713
2020-01-14,TP.DK.USD.A,5.8529
2020-01-15,TP.DK.USD.A,5.8811
2020-01-16,TP.DK.USD.A,5.8827
2020-01-17,TP.DK.USD.A,5.8684
2020-01-18,TP.DK.USD.A,
2020-01-19,TP.DK.USD.A,
2020-01-20,TP.DK.USD.A,5.8564
2020-01-21,TP.DK.USD.A,5.8979
2020-01-22,TP.DK.USD.A,5.9191
2020-01-23,TP.DK.USD.A,5.9293
2020-01-24,TP.DK.USD.A,5.9152
2020-01-25,TP.DK.USD.A,
2020-01-26,TP.DK.USD.A,
2020-01-27,TP.DK.USD.A,5.9288
2020-01-28,TP.DK.USD.A,5.9371
2020-01-29,TP.DK.USD.A,5.9334
2020-01-30,TP.DK.USD.A,5.9405
2020-01-31,TP.DK.USD.A,5.9716
2020-02-01,TP.DK.USD.A,
2020-02-02,TP.DK.USD.A,
2020-02-03,TP.DK.USD.A,5.9726
2020-02-04,TP.DK.USD.A,5.9755
2020-02-05,TP.DK.USD.A,5.9714
2020-02-06,TP.DK.USD.A,5.976
2020-02-07,TP.DK.USD.A,5.9783
2020-02-08,TP.DK.USD.A,
2020-02-09,TP.DK.USD.A,
2020-02-10,TP.DK.USD.A,5.9776
2020-02-11,TP.DK.USD.A,5.9951
2020-02-12,TP.DK.USD.A,6.0271
2020-02-13,TP.DK.USD.A,6.0215
2020-02-14,TP.DK.USD.A,6.0459
2020-02-15,TP.DK.USD.A,
2020-02-16,TP.DK.USD.A,
2020-02-17,TP.DK.USD.A,6.047
2020-02-18,TP.DK.USD.A,6.0351
2020-02-19,TP.DK.USD.A,6.0578
2020-02-20,TP.DK.USD.A,6.0581
2020-02-21,TP.DK.USD.A,6.0824
2020-02-22,TP.DK.USD.A,
2020-02-23,TP.DK.USD.A,
2020-02-24,TP.DK.USD.A,6.1023
2020-02-25,TP.DK.USD.A,6.1383
2020-02-26,TP.DK.USD.A,6.1218
2020-02-27,TP.DK.USD.A,6.1463
2020-02-28,TP.DK.USD.A,6.1593
2020-02-29,TP.DK.USD.A,
2020-03-01,TP.DK.USD.A,
2020-03-02,TP.DK.USD.A,6.2259
2020-03-03,TP.DK.USD.A,6.2192
2020-03-04,TP.DK.USD.A,6.1943
2020-03-05,TP.DK.USD.A,6.0904
2020-03-06,TP.DK.USD.A,6.0772
2020-03-07,TP.DK.USD.A,
2020-03-08,TP.DK.USD.A,
2020-03-09,TP.DK.USD.A,6.0821
2020-03-10,TP.DK.USD.A,6.1098
2020-03-11,TP.DK.USD.A,6.1151
2020-03-12,TP.DK.USD.A,6.1502
2020-03-13,TP.DK.USD.A,6.2264
2020-03-14,TP.DK.USD.A,
2020-03-15,TP.DK.USD.A,
2020-03-16,TP.DK.USD.A,6.2711
2020-03-17,TP.DK.USD.A,6.3628
2020-03-18,TP.DK.USD.A,6.4528
2020-03-19,TP.DK.USD.A,6.4512
2020-03-20,TP.DK.USD.A,6.5154
2020-03-21,TP.DK.USD.A,
2020-03-22,TP.DK.USD.A,
2020-03-23,TP.DK.USD.A,6.4839
2020-03-24,TP.DK.USD.A,6.5864
2020-03-25,TP.DK.USD.A,6.4943
2020-03-26,TP.DK.USD.A,6.4024
2020-03-27,TP.DK.USD.A,6.456
2020-03-28,TP.DK.USD.A,
2020-03-29,TP.DK.USD.A,
2020-03-30,TP.DK.USD.A,6.4346
2020-03-31,TP.DK.USD.A,6.516
2020-04-01,TP.DK.USD.A,6.5696
2020-04-02,TP.DK.USD.A,6.6428
2020-04-03,TP.DK.USD.A,6.6672
2020-04-04,TP.DK.USD.A,
2020-04-05,TP.DK.USD.A,
2020-04-06,TP.DK.USD.A,6.6903
2020-04-07,TP.DK.USD.A,6.7549
2020-04-08,TP.DK.USD.A,6.7375
2020-04-09,TP.DK.USD.A,6.7705
2020-04-10,TP.DK.USD.A,6.7382
2020-04-11,TP.DK.USD.A,
2020-04-12,TP.DK.USD.A,
2020-04-13,TP.DK.USD.A,6.6877
2020-04-14,TP.DK.USD.A,6.7618
2020-04-15,TP.DK.USD.A,6.7752
2020-04-16,TP.DK.USD.A,6.8505
2020-04-17,TP.DK.USD.A,6.9073
2020-04-18,TP.DK.USD.A,
2020-04-19,TP.DK.USD.A,
2020-04-20,TP.DK.USD.A,6.913
2020-04-21,TP.DK.USD.A,6.9082
2020-04-22,TP.DK.USD.A,6.9593
2020-04-23,TP.DK.USD.A,
2020-04-24,TP.DK.USD.A,6.9708
2020-04-25,TP.DK.USD.A,
2020-04-26,TP.DK.USD.A,
2020-04-27,TP.DK.USD.A,6.9589
2020-04-28,TP.DK.USD.A,6.9675
2020-04-29,TP.DK.USD.A,6.9881
2020-04-30,TP.DK.USD.A,6.9787
2020-05-01,TP.DK.USD.A,
2020-05-02,TP.DK.USD.A,
2020-05-03,TP.DK.USD.A,
2020-05-04,TP.DK.USD.A,6.9719
2020-05-05,TP.DK.USD.A,7.0151
2020-05-06,TP.DK.USD.A,7.055
2020-05-07,TP.DK.USD.A,7.1334
2020-05-08,TP.DK.USD.A,7.2209
2020-05-09,TP.DK.USD.A,
2020-05-10,TP.DK.USD.A,
2020-05-11,TP.DK.USD.A,7.096
2020-05-12,TP.DK.USD.A,7.0676
2020-05-13,TP.DK.USD.A,7.0121
2020-05-14,TP.DK.USD.A,6.9789
2020-05-15,TP.DK.USD.A,6.9543
2020-05-16,TP.DK.USD.A,
2020-05-17,TP.DK.USD.A,
2020-05-18,TP.DK.USD.A,6.9041
2020-05-19,TP.DK.USD.A,
2020-05-20,TP.DK.USD.A,6.8596
2020-05-21,TP.DK.USD.A,6.7841
2020-05-22,TP.DK.USD.A,6.7883
2020-05-23,TP.DK.USD.A,
2020-05-24,TP.DK.USD.A,
2020-05-25,TP.DK.USD.A,
2020-05-26,TP.DK.USD.A,
2020-05-27,TP.DK.USD.A,6.7917
2020-05-28,TP.DK.USD.A,6.7607
2020-05-29,TP.DK.USD.A,6.7894
2020-05-30,TP.DK.USD.A,
2020-05-31,TP.DK.USD.A,
2020-06-01,TP.DK.USD.A,6.8138
2020-06-02,TP.DK.USD.A,6.8059
2020-06-03,TP.DK.USD.A,6.7817
2020-06-04,TP.DK.USD.A,6.7308
2020-06-05,TP.DK.USD.A,6.7476
2020-06-06,TP.DK.USD.A,
2020-06-07,TP.DK.USD.A,
2020-06-08,TP.DK.USD.A,6.7573
2020-06-09,TP.DK.USD.A,6.7714
2020-06-10,TP.DK.USD.A,6.7828
2020-06-11,TP.DK.USD.A,6.7777
2020-06-12,TP.DK.USD.A,6.7827
2020-06-13,TP.DK.USD.A,
2020-06-14,TP.DK.USD.A,
2020-06-15,TP.DK.USD.A,6.8142
2020-06-16,TP.DK.USD.A,6.822
2020-06-17,TP.DK.USD.A,6.8254
2020-06-18,TP.DK.USD.A,6.8333
2020-06-19,TP.DK.USD.A,6.845
2020-06-20,TP.DK.USD.A,
2020-06-21,TP.DK.USD.A,
2020-06-22,TP.DK.USD.A,6.844
2020-06-23,TP.DK.USD.A,6.8422
2020-06-24,TP.DK.USD.A,6.844
2020-06-25,TP.DK.USD.A,6.8452
2020-06-26,TP.DK.USD.A,6.8434
2020-06-27,TP.DK.USD.A,
2020-06-28,TP.DK.USD.A,
2020-06-29,TP.DK.USD.A,6.8417
2020-06-30,TP.DK.USD.A,6.8422
2020-07-01,TP.DK.USD.A,6.8432
2020-07-02,TP.DK.USD.A,6.8432
2020-07-03,TP.DK.USD.A,6.8428
2020-07-04,TP.DK.USD.A,
2020-07-05,TP.DK.USD.A,
2020-07-06,TP.DK.USD.A,6.8422
2020-07-07,TP.DK.USD.A,6.8467
2020-07-08,TP.DK.USD.A,6.8519
2020-07-09,TP.DK.USD.A,6.8523
2020-07-10,TP.DK.USD.A,6.853
2020-07-11,TP.DK.USD.A,
2020-07-12,TP.DK.USD.A,
2020-07-13,TP.DK.USD.A,6.8514
2020-07-14,TP.DK.USD.A,6.8528
2020-07-15,TP.DK.USD.A,
2020-07-16,TP.DK.USD.A,6.8524
2020-07-17,TP.DK.USD.A,6.845
2020-07-18,TP.DK.USD.A,
2020-07-19,TP.DK.USD.A,
2020-07-20,TP.DK.USD.A,6.8439
2020-07-21,TP.DK.USD.A,6.8438
2020-07-22,TP.DK.USD.A,6.8429
2020-07-23,TP.DK.USD.A,6.8372
2020-07-24,TP.DK.USD.A,6.8348
2020-07-25,TP.DK.USD.A,
2020-07-26,TP.DK.USD.A,
2020-07-27,TP.DK.USD.A,6.8353
2020-07-28,TP.DK.USD.A,6.8364
2020-07-29,TP.DK.USD.A,6.8846
2020-07-30,TP.DK.USD.A,6.9372
2020-07-31,TP.DK.USD.A,
2020-08-01,TP.DK.USD.A,
2020-08-02,TP.DK.USD.A,
2020-08-03,TP.DK.USD.A,
2020-08-04,TP.DK.USD.A,6.9372
2020-08-05,TP.DK.USD.A,6.9334
2020-08-06,TP.DK.USD.A,6.9872
2020-08-07,TP.DK.USD.A,7.1593
2020-08-08,TP.DK.USD.A,
2020-08-09,TP.DK.USD.A,
2020-08-10,TP.DK.USD.A,7.2661
2020-08-11,TP.DK.USD.A,7.2996
2020-08-12,TP.DK.USD.A,7.2483
2020-08-13,TP.DK.USD.A,7.2865
2020-08-14,TP.DK.USD.A,7.3147
2020-08-15,TP.DK.USD.A,
2020-08-16,TP.DK.USD.A,
2020-08-17,TP.DK.USD.A,7.3445
2020-08-18,TP.DK.USD.A,7.3677
2020-08-19,TP.DK.USD.A,7.3679
2020-08-20,TP.DK.USD.A,7.3477
2020-08-21,TP.DK.USD.A,7.2952
2020-08-22,TP.DK.USD.A,
2020-08-23,TP.DK.USD.A,
2020-08-24,TP.DK.USD.A,7.2156
2020-08-25,TP.DK.USD.A,7.3372
2020-08-26,TP.DK.USD.A,7.3674
2020-08-27,TP.DK.USD.A,7.3459
2020-08-28,TP.DK.USD.A,7.3174
2020-08-29,TP.DK.USD.A,
2020-08-30,TP.DK.USD.A,
2020-08-31,TP.DK.USD.A,7.305
2020-09-01,TP.DK.USD.A,7.3261
2020-09-02,TP.DK.USD.A,7.3421
2020-09-03,TP.DK.USD.A,7.3563
2020-09-04,TP.DK.USD.A,7.3994
2020-09-05,TP.DK.USD.A,
2020-09-06,TP.DK.USD.A,
2020-09-07,TP.DK.USD.A,7.4133
2020-09-08,TP.DK.USD.A,7.4349
2020-09-09,TP.DK.USD.A,7.4537
2020-09-10,TP.DK.USD.A,7.467
2020-09-11,TP.DK.USD.A,7.4553
2020-09-12,TP.DK.USD.A,
2020-09-13,TP.DK.USD.A,
2020-09-14,TP.DK.USD.A,7.4396
2020-09-15,TP.DK.USD.A,7.4689
2020-09-16,TP.DK.USD.A,7.4668
2020-09-17,TP.DK.USD.A,7.4678
2020-09-18,TP.DK.USD.A,7.5152
2020-09-19,TP.DK.USD.A,
2020-09-20,TP.DK.USD.A,
2020-09-21,TP.DK.USD.A,7.5344
2020-09-22,TP.DK.USD.A,7.572
2020-09-23,TP.DK.USD.A,7.6251
2020-09-24,TP.DK.USD.A,7.657
2020-09-25,TP.DK.USD.A,7.663
2020-09-26,TP.DK.USD.A,
2020-09-27,TP.DK.USD.A,
2020-09-28,TP.DK.USD.A,7.5546
2020-09-29,TP.DK.USD.A,7.7507
2020-09-30,TP.DK.USD.A,7.808
2020-10-01,TP.DK.USD.A,7.7522
2020-10-02,TP.DK.USD.A,7.6946
2020-10-03,TP.DK.USD.A,
2020-10-04,TP.DK.USD.A,
2020-10-05,TP.DK.USD.A,7.7288
2020-10-06,TP.DK.USD.A,7.7307
2020-10-07,TP.DK.USD.A,7.7452
2020-10-08,TP.DK.USD.A,7.8267
2020-10-09,TP.DK.USD.A,7.8931
2020-10-10,TP.DK.USD.A,
2020-10-11,TP.DK.USD.A,
2020-10-12,TP.DK.USD.A,7.9072
2020-10-13,TP.DK.USD.A,7.8673
2020-10-14,TP.DK.USD.A,7.8778
2020-10-15,TP.DK.USD.A,7.9205
2020-10-16,TP.DK.USD.A,7.9116
2020-10-17,TP.DK.USD.A,
2020-10-18,TP.DK.USD.A,
2020-10-19,TP.DK.USD.A,7.9129
2020-10-20,TP.DK.USD.A,7.8778
2020-10-21,TP.DK.USD.A,7.8761
2020-10-22,TP.DK.USD.A,7.8179
2020-10-23,TP.DK.USD.A,7.8025
2020-10-24,TP.DK.USD.A,
2020-10-25,TP.DK.USD.A,
2020-10-26,TP.DK.USD.A,7.9379
2020-10-27,TP.DK.USD.A,8.0285
2020-10-28,TP.DK.USD.A,8.1211
2020-10-29,TP.DK.USD.A,
2020-10-30,TP.DK.USD.A,8.1211
2020-10-31,TP.DK.USD.A,
2020-11-01,TP.DK.USD.A,
2020-11-02,TP.DK.USD.A,8.3082
2020-11-03,TP.DK.USD.A,8.376
2020-11-04,TP.DK.USD.A,8.4546
2020-11-05,TP.DK.USD.A,8.4553
2020-11-06,TP.DK.USD.A,8.4417
2020-11-07,TP.DK.USD.A,
2020-11-08,TP.DK.USD.A,
2020-11-09,TP.DK.USD.A,8.4613
2020-11-10,TP.DK.USD.A,8.1778
2020-11-11,TP.DK.USD.A,8.2358
2020-11-12,TP.DK.USD.A,8.0477
2020-11-13,TP.DK.USD.A,7.7896
2020-11-14,TP.DK.USD.A,
2020-11-15,TP.DK.USD.A,
2020-11-16,TP.DK.USD.A,7.6297
2020-11-17,TP.DK.USD.A,7.6751
2020-11-18,TP.DK.USD.A,7.7393
2020-11-19,TP.DK.USD.A,7.7195
2020-11-20,TP.DK.USD.A,7.6699
2020-11-21,TP.DK.USD.A,
2020-11-22,TP.DK.USD.A,
2020-11-23,TP.DK.USD.A,7.5785
2020-11-24,TP.DK.USD.A,7.7593
2020-11-25,TP.DK.USD.A,7.917
2020-11-26,TP.DK.USD.A,7.9415
2020-11-27,TP.DK.USD.A,7.8945
2020-11-28,TP.DK.USD.A,
2020-11-29,TP.DK.USD.A,
2020-11-30,TP.DK.USD.A,7.7975
2020-12-01,TP.DK.USD.A,7.7892
2020-12-02,TP.DK.USD.A,7.8412
2020-12-03,TP.DK.USD.A,7.808
2020-12-04,TP.DK.USD.A,7.8472
2020-12-05,TP.DK.USD.A,
2020-12-06,TP.DK.USD.A,
2020-12-07,TP.DK.USD.A,7.7796
2020-12-08,TP.DK.USD.A,7.8373
2020-12-09,TP.DK.USD.A,7.8087
2020-12-10,TP.DK.USD.A,7.8203
2020-12-11,TP.DK.USD.A,7.8499
2020-12-12,TP.DK.USD.A,
2020-12-13,TP.DK.USD.A,
2020-12-14,TP.DK.USD.A,7.9349
2020-12-15,TP.DK.USD.A,7.8699
2020-12-16,TP.DK.USD.A,7.8331
2020-12-17,TP.DK.USD.A,7.7873
2020-12-18,TP.DK.USD.A,7.751
2020-12-19,TP.DK.USD.A,
2020-12-20,TP.DK.USD.A,
2020-12-21,TP.DK.USD.A,7.6898
2020-12-22,TP.DK.USD.A,7.6769
2020-12-23,TP.DK.USD.A,7.6368
2020-12-24,TP.DK.USD.A,7.6321
2020-12-25,TP.DK.USD.A,7.619
2020-12-26,TP.DK.USD.A,
2020-12-27,TP.DK.USD.A,
2020-12-28,TP.DK.USD.A,7.5517
2020-12-29,TP.DK.USD.A,7.4738
2020-12-30,TP.DK.USD.A,7.4063
2020-12-31,TP.DK.USD.A,7.3405
2021-01-01,TP.DK.USD.A,
2021-01-02,TP.DK.USD.A,
2021-01-03,TP.DK.USD.A,
2021-01-04,TP.DK.USD.A,7.4194
2021-01-05,TP.DK.USD.A,7.3602
2021-01-06,TP.DK.USD.A,7.3866
2021-01-07,TP.DK.USD.A,7.33
2021-01-08,TP.DK.USD.A,7.2733
2021-01-09,TP.DK.USD.A,
2021-01-10,TP.DK.USD.A,
2021-01-11,TP.DK.USD.A,7.349
2021-01-12,TP.DK.USD.A,7.4431
2021-01-13,TP.DK.USD.A,7.4608
2021-01-14,TP.DK.USD.A,7.4285
2021-01-15,TP.DK.USD.A,7.3885
2021-01-16,TP.DK.USD.A,
2021-01-17,TP.DK.USD.A,
2021-01-18,TP.DK.USD.A,7.3877
2021-01-19,TP.DK.USD.A,7.4952
2021-01-20,TP.DK.USD.A,7.4485
2021-01-21,TP.DK.USD.A,7.4367
2021-01-22,TP.DK.USD.A,7.3836
2021-01-23,TP.DK.USD.A,
2021-01-24,TP.DK.USD.A,
2021-01-25,TP.DK.USD.A,7.3985
2021-01-26,TP.DK.USD.A,7.3797
2021-01-27,TP.DK.USD.A,7.3835
2021-01-28,TP.DK.USD.A,7.3544
2021-01-29,TP.DK.USD.A,7.3723
2021-01-30,TP.DK.USD.A,
2021-01-31,TP.DK.USD.A,
2021-02-01,TP.DK.USD.A,7.3216
2021-02-02,TP.DK.USD.A,7.2185
2021-02-03,TP.DK.USD.A,7.1372
2021-02-04,TP.DK.USD.A,7.1498
2021-02-05,TP.DK.USD.A,7.1324
2021-02-06,TP.DK.USD.A,
2021-02-07,TP.DK.USD.A,
2021-02-08,TP.DK.USD.A,7.0789
2021-02-09,TP.DK.USD.A,7.0663
2021-02-10,TP.DK.USD.A,7.0821
2021-02-11,TP.DK.USD.A,7.0513
2021-02-12,TP.DK.USD.A,7.0404
2021-02-13,TP.DK.USD.A,
2021-02-14,TP.DK.USD.A,
2021-02-15,TP.DK.USD.A,7.0162
2021-02-16,TP.DK.USD.A,6.9724
2021-02-17,TP.DK.USD.A,6.915
2021-02-18,TP.DK.USD.A,7.004
2021-02-19,TP.DK.USD.A,6.9527
2021-02-20,TP.DK.USD.A,
2021-02-21,TP.DK.USD.A,
2021-02-22,TP.DK.USD.A,6.9611
2021-02-23,TP.DK.USD.A,6.994
2021-02-24,TP.DK.USD.A,7.0253
2021-02-25,TP.DK.USD.A,7.1357
2021-02-26,TP.DK.USD.A,7.1924
2021-02-27,TP.DK.USD.A,
2021-02-28,TP.DK.USD.A,
2021-03-01,TP.DK.USD.A,7.3708
2021-03-02,TP.DK.USD.A,7.3029
2021-03-03,TP.DK.USD.A,7.3117
2021-03-04,TP.DK.USD.A,7.3391
2021-03-05,TP.DK.USD.A,7.4524
2021-03-06,TP.DK.USD.A,
2021-03-07,TP.DK.USD.A,
2021-03-08,TP.DK.USD.A,7.5096
2021-03-09,TP.DK.USD.A,7.5939
2021-03-10,TP.DK.USD.A,7.6403
2021-03-11,TP.DK.USD.A,7.5952
2021-03-12,TP.DK.USD.A,7.4446
2021-03-13,TP.DK.USD.A,
2021-03-14,TP.DK.USD.A,
2021-03-15,TP.DK.USD.A,7.5709
2021-03-16,TP.DK.USD.A,7.5374
2021-03-17,TP.DK.USD.A,7.5041
2021-03-18,TP.DK.USD.A,7.498
2021-03-19,TP.DK.USD.A,7.4573
2021-03-20,TP.DK.USD.A,
2021-03-21,TP.DK.USD.A,
2021-03-22,TP.DK.USD.A,7.267
2021-03-23,TP.DK.USD.A,7.904
2021-03-24,TP.DK.USD.A,7.8082
2021-03-25,TP.DK.USD.A,7.9666
2021-03-26,TP.DK.USD.A,7.9409
2021-03-27,TP.DK.USD.A,
2021-03-28,TP.DK.USD.A,
2021-03-29,TP.DK.USD.A,7.9893
2021-03-30,TP.DK.USD.A,8.1192
2021-03-31,TP.DK.USD.A,8.326
2021-04-01,TP.DK.USD.A,8.3258
2021-04-02,TP.DK.USD.A,8.1707
2021-04-03,TP.DK.USD.A,
2021-04-04,TP.DK.USD.A,
2021-04-05,TP.DK.USD.A,8.0362
2021-04-06,TP.DK.USD.A,8.1394
2021-04-07,TP.DK.USD.A,8.1441
2021-04-08,TP.DK.USD.A,8.1688
2021-04-09,TP.DK.USD.A,8.1518
2021-04-10,TP.DK.USD.A,
2021-04-11,TP.DK.USD.A,
2021-04-12,TP.DK.USD.A,8.1383
2021-04-13,TP.DK.USD.A,8.1681
2021-04-14,TP.DK.USD.A,8.1383
2021-04-15,TP.DK.USD.A,8.0729
2021-04-16,TP.DK.USD.A,8.0567
2021-04-17,TP.DK.USD.A,
2021-04-18,TP.DK.USD.A,
2021-04-19,TP.DK.USD.A,8.0574
2021-04-20,TP.DK.USD.A,8.0514
2021-04-21,TP.DK.USD.A,8.1011
2021-04-22,TP.DK.USD.A,8.1433
2021-04-23,TP.DK.USD.A,
2021-04-24,TP.DK.USD.A,
2021-04-25,TP.DK.USD.A,
2021-04-26,TP.DK.USD.A,8.2694
2021-04-27,TP.DK.USD.A,8.3295
2021-04-28,TP.DK.USD.A,8.231
2021-04-29,TP.DK.USD.A,8.186
2021-04-30,TP.DK.USD.A,8.1753
2021-05-01,TP.DK.USD.A,
2021-05-02,TP.DK.USD.A,
2021-05-03,TP.DK.USD.A,8.2311
2021-05-04,TP.DK.USD.A,8.292
2021-05-05,TP.DK.USD.A,8.3091
2021-05-06,TP.DK.USD.A,8.34
2021-05-07,TP.DK.USD.A,8.3062
2021-05-08,TP.DK.USD.A,
2021-05-09,TP.DK.USD.A,
2021-05-10,TP.DK.USD.A,8.273
2021-05-11,TP.DK.USD.A,8.2457
2021-05-12,TP.DK.USD.A,8.2867
2021-05-13,TP.DK.USD.A,
2021-05-14,TP.DK.USD.A,
2021-05-15,TP.DK.USD.A,
2021-05-16,TP.DK.USD.A,
2021-05-17,TP.DK.USD.A,8.2867
2021-05-18,TP.DK.USD.A,8.3469
2021-05-19,TP.DK.USD.A,
2021-05-20,TP.DK.USD.A,8.3281
2021-05-21,TP.DK.USD.A,8.3689
2021-05-22,TP.DK.USD.A,
2021-05-23,TP.DK.USD.A,
2021-05-24,TP.DK.USD.A,8.3554
2021-05-25,TP.DK.USD.A,8.3811
2021-05-26,TP.DK.USD.A,8.3947
2021-05-27,TP.DK.USD.A,8.433
2021-05-28,TP.DK.USD.A,8.4323
2021-05-29,TP.DK.USD.A,
2021-05-30,TP.DK.USD.A,
2021-05-31,TP.DK.USD.A,8.5496
2021-06-01,TP.DK.USD.A,8.499
2021-06-02,TP.DK.USD.A,8.5032
2021-06-03,TP.DK.USD.A,8.6066
2021-06-04,TP.DK.USD.A,8.6231
2021-06-05,TP.DK.USD.A,
2021-06-06,TP.DK.USD.A,
2021-06-07,TP.DK.USD.A,8.682
2021-06-08,TP.DK.USD.A,8.6201
2021-06-09,TP.DK.USD.A,8.5891
2021-06-10,TP.DK.USD.A,8.575
2021-06-11,TP.DK.USD.A,8.5313
2021-06-12,TP.DK.USD.A,
2021-06-13,TP.DK.USD.A,
2021-06-14,TP.DK.USD.A,8.3547
2021-06-15,TP.DK.USD.A,8.3374
2021-06-16,TP.DK.USD.A,8.5474
2021-06-17,TP.DK.USD.A,8.5218
2021-06-18,TP.DK.USD.A,8.6243
2021-06-19,TP.DK.USD.A,
2021-06-20,TP.DK.USD.A,
2021-06-21,TP.DK.USD.A,8.6646
2021-06-22,TP.DK.USD.A,8.7497
2021-06-23,TP.DK.USD.A,8.7202
2021-06-24,TP.DK.USD.A,8.6139
2021-06-25,TP.DK.USD.A,8.6593
2021-06-26,TP.DK.USD.A,
2021-06-27,TP.DK.USD.A,
2021-06-28,TP.DK.USD.A,8.6772
2021-06-29,TP.DK.USD.A,8.7219
2021-06-30,TP.DK.USD.A,8.7052
2021-07-01,TP.DK.USD.A,8.6803
2021-07-02,TP.DK.USD.A,8.6768
2021-07-03,TP.DK.USD.A,
2021-07-04,TP.DK.USD.A,
2021-07-05,TP.DK.USD.A,8.6797
2021-07-06,TP.DK.USD.A,8.665
2021-07-07,TP.DK.USD.A,8.6515
2021-07-08,TP.DK.USD.A,8.6657
2021-07-09,TP.DK.USD.A,8.6867
2021-07-10,TP.DK.USD.A,
2021-07-11,TP.DK.USD.A,
2021-07-12,TP.DK.USD.A,8.6715
2021-07-13,TP.DK.USD.A,8.6319
2021-07-14,TP.DK.USD.A,8.6033
2021-07-15,TP.DK.USD.A,
2021-07-16,TP.DK.USD.A,8.6123
2021-07-17,TP.DK.USD.A,
2021-07-18,TP.DK.USD.A,
2021-07-19,TP.DK.USD.A,8.5099
2021-07-20,TP.DK.USD.A,
2021-07-21,TP.DK.USD.A,
2021-07-22,TP.DK.USD.A,
2021-07-23,TP.DK.USD.A,
2021-07-24,TP.DK.USD.A,
2021-07-25,TP.DK.USD.A,
2021-07-26,TP.DK.USD.A,8.5099
2021-07-27,TP.DK.USD.A,8.573
2021-07-28,TP.DK.USD.A,8.5604
2021-07-29,TP.DK.USD.A,8.5446
2021-07-30,TP.DK.USD.A,8.4975
2021-07-31,TP.DK.USD.A,
2021-08-01,TP.DK.USD.A,
2021-08-02,TP.DK.USD.A,8.4139
2021-08-03,TP.DK.USD.A,8.385
2021-08-04,TP.DK.USD.A,8.3229
2021-08-05,TP.DK.USD.A,8.4193
2021-08-06,TP.DK.USD.A,8.5262
2021-08-07,TP.DK.USD.A,
2021-08-08,TP.DK.USD.A,
2021-08-09,TP.DK.USD.A,8.5619
2021-08-10,TP.DK.USD.A,8.6426
2021-08-11,TP.DK.USD.A,8.6205
2021-08-12,TP.DK.USD.A,8.6244
2021-08-13,TP.DK.USD.A,8.5723
2021-08-14,TP.DK.USD.A,
2021-08-15,TP.DK.USD.A,
2021-08-16,TP.DK.USD.A,8.5359
2021-08-17,TP.DK.USD.A,8.4681
2021-08-18,TP.DK.USD.A,8.4141
2021-08-19,TP.DK.USD.A,8.4632
2021-08-20,TP.DK.USD.A,8.5111
2021-08-21,TP.DK.USD.A,
2021-08-22,TP.DK.USD.A,
2021-08-23,TP.DK.USD.A,8.5254
2021-08-24,TP.DK.USD.A,8.4572
2021-08-25,TP.DK.USD.A,8.4132
2021-08-26,TP.DK.USD.A,8.3797
2021-08-27,TP.DK.USD.A,8.3578
2021-08-28,TP.DK.USD.A,
2021-08-29,TP.DK.USD.A,
2021-08-30,TP.DK.USD.A,
2021-08-31,TP.DK.USD.A,8.3753
2021-09-01,TP.DK.USD.A,8.3043
2021-09-02,TP.DK.USD.A,8.2876
2021-09-03,TP.DK.USD.A,8.2633
2021-09-04,TP.DK.USD.A,
