date,metric,series,value
2014-04-17,EUR_TL,TP.DK.EUR.A,2.9507
2014-04-18,EUR_TL,TP.DK.EUR.A,2.9505
2014-04-19,EUR_TL,TP.DK.EUR.A,
2014-04-20,EUR_TL,TP.DK.EUR.A,
2014-04-21,EUR_TL,TP.DK.EUR.A,2.9411
2014-04-22,EUR_TL,TP.DK.EUR.A,2.9481
2014-04-23,EUR_TL,TP.DK.EUR.A,
2014-04-24,EUR_TL,TP.DK.EUR.A,2.9516
2014-04-25,EUR_TL,TP.DK.EUR.A,2.9568
2014-04-26,EUR_TL,TP.DK.EUR.A,
2014-04-27,EUR_TL,TP.DK.EUR.A,
2014-04-28,EUR_TL,TP.DK.EUR.A,2.9533
2014-04-29,EUR_TL,TP.DK.EUR.A,2.9558
2014-04-30,EUR_TL,TP.DK.EUR.A,2.935
2014-05-01,EUR_TL,TP.DK.EUR.A,
2014-05-02,EUR_TL,TP.DK.EUR.A,2.9252
2014-05-03,EUR_TL,TP.DK.EUR.A,
2014-05-04,EUR_TL,TP.DK.EUR.A,
2014-05-05,EUR_TL,TP.DK.EUR.A,2.9194
2014-05-06,EUR_TL,TP.DK.EUR.A,2.9087
2014-05-07,EUR_TL,TP.DK.EUR.A,2.9153
2014-05-08,EUR_TL,TP.DK.EUR.A,2.9137
2014-05-09,EUR_TL,TP.DK.EUR.A,2.8917
2014-05-10,EUR_TL,TP.DK.EUR.A,
2014-05-11,EUR_TL,TP.DK.EUR.A,
2014-05-12,EUR_TL,TP.DK.EUR.A,2.8671
2014-05-13,EUR_TL,TP.DK.EUR.A,2.8573
2014-05-14,EUR_TL,TP.DK.EUR.A,2.8451
2014-05-15,EUR_TL,TP.DK.EUR.A,2.8409
2014-05-16,EUR_TL,TP.DK.EUR.A,2.8387
2014-05-17,EUR_TL,TP.DK.EUR.A,
2014-05-18,EUR_TL,TP.DK.EUR.A,
2014-05-19,EUR_TL,TP.DK.EUR.A,
2014-05-20,EUR_TL,TP.DK.EUR.A,2.8761
2014-05-21,EUR_TL,TP.DK.EUR.A,2.8826
2014-05-22,EUR_TL,TP.DK.EUR.A,2.8869
2014-05-23,EUR_TL,TP.DK.EUR.A,2.8607
2014-05-24,EUR_TL,TP.DK.EUR.A,
2014-05-25,EUR_TL,TP.DK.EUR.A,
2014-05-26,EUR_TL,TP.DK.EUR.A,2.841
2014-05-27,EUR_TL,TP.DK.EUR.A,2.8435
2014-05-28,EUR_TL,TP.DK.EUR.A,2.8621
2014-05-29,EUR_TL,TP.DK.EUR.A,2.866
2014-05-30,EUR_TL,TP.DK.EUR.A,2.8476
2014-05-31,EUR_TL,TP.DK.EUR.A,
2014-06-01,EUR_TL,TP.DK.EUR.A,
2014-06-02,EUR_TL,TP.DK.EUR.A,2.8471
2014-06-03,EUR_TL,TP.DK.EUR.A,2.8521
2014-06-04,EUR_TL,TP.DK.EUR.A,2.861
2014-06-05,EUR_TL,TP.DK.EUR.A,2.8862
2014-06-06,EUR_TL,TP.DK.EUR.A,2.8682
2014-06-07,EUR_TL,TP.DK.EUR.A,
2014-06-08,EUR_TL,TP.DK.EUR.A,
2014-06-09,EUR_TL,TP.DK.EUR.A,2.8498
2014-06-10,EUR_TL,TP.DK.EUR.A,2.8319
2014-06-11,EUR_TL,TP.DK.EUR.A,2.8296
2014-06-12,EUR_TL,TP.DK.EUR.A,2.8318
2014-06-13,EUR_TL,TP.DK.EUR.A,2.8486
2014-06-14,EUR_TL,TP.DK.EUR.A,
2014-06-15,EUR_TL,TP.DK.EUR.A,
2014-06-16,EUR_TL,TP.DK.EUR.A,2.8741
2014-06-17,EUR_TL,TP.DK.EUR.A,2.8923
2014-06-18,EUR_TL,TP.DK.EUR.A,2.8953
2014-06-19,EUR_TL,TP.DK.EUR.A,2.9066
2014-06-20,EUR_TL,TP.DK.EUR.A,2.8985
2014-06-21,EUR_TL,TP.DK.EUR.A,
2014-06-22,EUR_TL,TP.DK.EUR.A,
2014-06-23,EUR_TL,TP.DK.EUR.A,2.9069
2014-06-24,EUR_TL,TP.DK.EUR.A,2.907
2014-06-25,EUR_TL,TP.DK.EUR.A,2.9024
2014-06-26,EUR_TL,TP.DK.EUR.A,2.9104
2014-06-27,EUR_TL,TP.DK.EUR.A,2.8992
2014-06-28,EUR_TL,TP.DK.EUR.A,
2014-06-29,EUR_TL,TP.DK.EUR.A,
2014-06-30,EUR_TL,TP.DK.EUR.A,2.8919
2014-07-01,EUR_TL,TP.DK.EUR.A,2.8979
2014-07-02,EUR_TL,TP.DK.EUR.A,2.9011
2014-07-03,EUR_TL,TP.DK.EUR.A,2.9066
2014-07-04,EUR_TL,TP.DK.EUR.A,2.91
2014-07-05,EUR_TL,TP.DK.EUR.A,
2014-07-06,EUR_TL,TP.DK.EUR.A,
2014-07-07,EUR_TL,TP.DK.EUR.A,2.8927
2014-07-08,EUR_TL,TP.DK.EUR.A,2.8975
2014-07-09,EUR_TL,TP.DK.EUR.A,2.8893
2014-07-10,EUR_TL,TP.DK.EUR.A,2.8907
2014-07-11,EUR_TL,TP.DK.EUR.A,2.8929
2014-07-12,EUR_TL,TP.DK.EUR.A,
2014-07-13,EUR_TL,TP.DK.EUR.A,
2014-07-14,EUR_TL,TP.DK.EUR.A,2.8881
2014-07-15,EUR_TL,TP.DK.EUR.A,2.8861
2014-07-16,EUR_TL,TP.DK.EUR.A,2.8853
2014-07-17,EUR_TL,TP.DK.EUR.A,2.8745
2014-07-18,EUR_TL,TP.DK.EUR.A,2.8715
2014-07-19,EUR_TL,TP.DK.EUR.A,
2014-07-20,EUR_TL,TP.DK.EUR.A,
2014-07-21,EUR_TL,TP.DK.EUR.A,2.8768
2014-07-22,EUR_TL,TP.DK.EUR.A,2.8636
2014-07-23,EUR_TL,TP.DK.EUR.A,2.8572
2014-07-24,EUR_TL,TP.DK.EUR.A,2.8172
2014-07-25,EUR_TL,TP.DK.EUR.A,2.816
2014-07-26,EUR_TL,TP.DK.EUR.A,
2014-07-27,EUR_TL,TP.DK.EUR.A,
2014-07-28,EUR_TL,TP.DK.EUR.A,
2014-07-29,EUR_TL,TP.DK.EUR.A,
2014-07-30,EUR_TL,TP.DK.EUR.A,
2014-07-31,EUR_TL,TP.DK.EUR.A,2.8135
2014-08-01,EUR_TL,TP.DK.EUR.A,2.856
2014-08-02,EUR_TL,TP.DK.EUR.A,
2014-08-03,EUR_TL,TP.DK.EUR.A,
2014-08-04,EUR_TL,TP.DK.EUR.A,2.8719
2014-08-05,EUR_TL,TP.DK.EUR.A,2.8608
2014-08-06,EUR_TL,TP.DK.EUR.A,2.8485
2014-08-07,EUR_TL,TP.DK.EUR.A,2.8872
2014-08-08,EUR_TL,TP.DK.EUR.A,2.8871
2014-08-09,EUR_TL,TP.DK.EUR.A,
2014-08-10,EUR_TL,TP.DK.EUR.A,
2014-08-11,EUR_TL,TP.DK.EUR.A,2.9036
2014-08-12,EUR_TL,TP.DK.EUR.A,2.8779
2014-08-13,EUR_TL,TP.DK.EUR.A,2.8856
2014-08-14,EUR_TL,TP.DK.EUR.A,2.8837
2014-08-15,EUR_TL,TP.DK.EUR.A,2.8831
2014-08-16,EUR_TL,TP.DK.EUR.A,
2014-08-17,EUR_TL,TP.DK.EUR.A,
2014-08-18,EUR_TL,TP.DK.EUR.A,2.8856
2014-08-19,EUR_TL,TP.DK.EUR.A,2.903
2014-08-20,EUR_TL,TP.DK.EUR.A,2.8881
2014-08-21,EUR_TL,TP.DK.EUR.A,2.8813
2014-08-22,EUR_TL,TP.DK.EUR.A,2.8871
2014-08-23,EUR_TL,TP.DK.EUR.A,
2014-08-24,EUR_TL,TP.DK.EUR.A,
2014-08-25,EUR_TL,TP.DK.EUR.A,2.8896
2014-08-26,EUR_TL,TP.DK.EUR.A,2.874
2014-08-27,EUR_TL,TP.DK.EUR.A,2.8623
2014-08-28,EUR_TL,TP.DK.EUR.A,2.8448
2014-08-29,EUR_TL,TP.DK.EUR.A,2.8528
2014-08-30,EUR_TL,TP.DK.EUR.A,
2014-08-31,EUR_TL,TP.DK.EUR.A,
2014-09-01,EUR_TL,TP.DK.EUR.A,2.8451
2014-09-02,EUR_TL,TP.DK.EUR.A,2.8381
2014-09-03,EUR_TL,TP.DK.EUR.A,2.8435
2014-09-04,EUR_TL,TP.DK.EUR.A,2.8418
2014-09-05,EUR_TL,TP.DK.EUR.A,2.83
2014-09-06,EUR_TL,TP.DK.EUR.A,
2014-09-07,EUR_TL,TP.DK.EUR.A,
2014-09-08,EUR_TL,TP.DK.EUR.A,2.802
2014-09-09,EUR_TL,TP.DK.EUR.A,2.8003
2014-09-10,EUR_TL,TP.DK.EUR.A,2.8218
2014-09-11,EUR_TL,TP.DK.EUR.A,2.8492
2014-09-12,EUR_TL,TP.DK.EUR.A,2.8333
2014-09-13,EUR_TL,TP.DK.EUR.A,
2014-09-14,EUR_TL,TP.DK.EUR.A,
2014-09-15,EUR_TL,TP.DK.EUR.A,2.8455
2014-09-16,EUR_TL,TP.DK.EUR.A,2.862
2014-09-17,EUR_TL,TP.DK.EUR.A,2.86
2014-09-18,EUR_TL,TP.DK.EUR.A,2.8586
2014-09-19,EUR_TL,TP.DK.EUR.A,2.8623
2014-09-20,EUR_TL,TP.DK.EUR.A,
2014-09-21,EUR_TL,TP.DK.EUR.A,
2014-09-22,EUR_TL,TP.DK.EUR.A,2.8624
2014-09-23,EUR_TL,TP.DK.EUR.A,2.8781
2014-09-24,EUR_TL,TP.DK.EUR.A,2.8745
2014-09-25,EUR_TL,TP.DK.EUR.A,2.8677
2014-09-26,EUR_TL,TP.DK.EUR.A,2.8607
2014-09-27,EUR_TL,TP.DK.EUR.A,
2014-09-28,EUR_TL,TP.DK.EUR.A,
2014-09-29,EUR_TL,TP.DK.EUR.A,2.8748
2014-09-30,EUR_TL,TP.DK.EUR.A,2.8914
2014-10-01,EUR_TL,TP.DK.EUR.A,2.8746
2014-10-02,EUR_TL,TP.DK.EUR.A,2.8771
2014-10-03,EUR_TL,TP.DK.EUR.A,2.8709
2014-10-04,EUR_TL,TP.DK.EUR.A,
2014-10-05,EUR_TL,TP.DK.EUR.A,
2014-10-06,EUR_TL,TP.DK.EUR.A,
2014-10-07,EUR_TL,TP.DK.EUR.A,
2014-10-08,EUR_TL,TP.DK.EUR.A,2.8709
2014-10-09,EUR_TL,TP.DK.EUR.A,2.895
2014-10-10,EUR_TL,TP.DK.EUR.A,2.8804
2014-10-11,EUR_TL,TP.DK.EUR.A,
2014-10-12,EUR_TL,TP.DK.EUR.A,
2014-10-13,EUR_TL,TP.DK.EUR.A,2.8851
2014-10-14,EUR_TL,TP.DK.EUR.A,2.878
2014-10-15,EUR_TL,TP.DK.EUR.A,2.8862
2014-10-16,EUR_TL,TP.DK.EUR.A,2.8718
2014-10-17,EUR_TL,TP.DK.EUR.A,2.9027
2014-10-18,EUR_TL,TP.DK.EUR.A,
2014-10-19,EUR_TL,TP.DK.EUR.A,
2014-10-20,EUR_TL,TP.DK.EUR.A,2.8824
2014-10-21,EUR_TL,TP.DK.EUR.A,2.8667
2014-10-22,EUR_TL,TP.DK.EUR.A,2.8642
2014-10-23,EUR_TL,TP.DK.EUR.A,2.8513
2014-10-24,EUR_TL,TP.DK.EUR.A,2.8334
2014-10-25,EUR_TL,TP.DK.EUR.A,
2014-10-26,EUR_TL,TP.DK.EUR.A,
2014-10-27,EUR_TL,TP.DK.EUR.A,2.831
2014-10-28,EUR_TL,TP.DK.EUR.A,2.8357
2014-10-29,EUR_TL,TP.DK.EUR.A,
2014-10-30,EUR_TL,TP.DK.EUR.A,2.8357
2014-10-31,EUR_TL,TP.DK.EUR.A,2.7902
2014-11-01,EUR_TL,TP.DK.EUR.A,
2014-11-02,EUR_TL,TP.DK.EUR.A,
2014-11-03,EUR_TL,TP.DK.EUR.A,2.7662
2014-11-04,EUR_TL,TP.DK.EUR.A,2.7806
2014-11-05,EUR_TL,TP.DK.EUR.A,2.7827
2014-11-06,EUR_TL,TP.DK.EUR.A,2.7923
2014-11-07,EUR_TL,TP.DK.EUR.A,2.8021
2014-11-08,EUR_TL,TP.DK.EUR.A,
2014-11-09,EUR_TL,TP.DK.EUR.A,
2014-11-10,EUR_TL,TP.DK.EUR.A,2.8158
2014-11-11,EUR_TL,TP.DK.EUR.A,2.8049
2014-11-12,EUR_TL,TP.DK.EUR.A,2.8108
2014-11-13,EUR_TL,TP.DK.EUR.A,2.8149
2014-11-14,EUR_TL,TP.DK.EUR.A,2.7983
2014-11-15,EUR_TL,TP.DK.EUR.A,
2014-11-16,EUR_TL,TP.DK.EUR.A,
2014-11-17,EUR_TL,TP.DK.EUR.A,2.791
2014-11-18,EUR_TL,TP.DK.EUR.A,2.7861
2014-11-19,EUR_TL,TP.DK.EUR.A,2.7777
2014-11-20,EUR_TL,TP.DK.EUR.A,2.7933
2014-11-21,EUR_TL,TP.DK.EUR.A,2.7959
2014-11-22,EUR_TL,TP.DK.EUR.A,
2014-11-23,EUR_TL,TP.DK.EUR.A,
2014-11-24,EUR_TL,TP.DK.EUR.A,2.7667
2014-11-25,EUR_TL,TP.DK.EUR.A,2.7609
2014-11-26,EUR_TL,TP.DK.EUR.A,2.7702
2014-11-27,EUR_TL,TP.DK.EUR.A,2.7688
2014-11-28,EUR_TL,TP.DK.EUR.A,2.7644
2014-11-29,EUR_TL,TP.DK.EUR.A,
2014-11-30,EUR_TL,TP.DK.EUR.A,
2014-12-01,EUR_TL,TP.DK.EUR.A,2.7535
2014-12-02,EUR_TL,TP.DK.EUR.A,2.7667
2014-12-03,EUR_TL,TP.DK.EUR.A,2.7605
2014-12-04,EUR_TL,TP.DK.EUR.A,2.7578
2014-12-05,EUR_TL,TP.DK.EUR.A,2.754
2014-12-06,EUR_TL,TP.DK.EUR.A,
2014-12-07,EUR_TL,TP.DK.EUR.A,
2014-12-08,EUR_TL,TP.DK.EUR.A,2.7618
2014-12-09,EUR_TL,TP.DK.EUR.A,2.7867
2014-12-10,EUR_TL,TP.DK.EUR.A,2.7931
2014-12-11,EUR_TL,TP.DK.EUR.A,2.7984
2014-12-12,EUR_TL,TP.DK.EUR.A,2.8128
2014-12-13,EUR_TL,TP.DK.EUR.A,
2014-12-14,EUR_TL,TP.DK.EUR.A,
2014-12-15,EUR_TL,TP.DK.EUR.A,2.8337
2014-12-16,EUR_TL,TP.DK.EUR.A,2.8816
2014-12-17,EUR_TL,TP.DK.EUR.A,2.9601
2014-12-18,EUR_TL,TP.DK.EUR.A,2.9474
2014-12-19,EUR_TL,TP.DK.EUR.A,2.8602
2014-12-20,EUR_TL,TP.DK.EUR.A,
2014-12-21,EUR_TL,TP.DK.EUR.A,
2014-12-22,EUR_TL,TP.DK.EUR.A,2.8504
2014-12-23,EUR_TL,TP.DK.EUR.A,2.8405
2014-12-24,EUR_TL,TP.DK.EUR.A,2.8317
2014-12-25,EUR_TL,TP.DK.EUR.A,2.8312
2014-12-26,EUR_TL,TP.DK.EUR.A,2.8368
2014-12-27,EUR_TL,TP.DK.EUR.A,
2014-12-28,EUR_TL,TP.DK.EUR.A,
2014-12-29,EUR_TL,TP.DK.EUR.A,2.8255
2014-12-30,EUR_TL,TP.DK.EUR.A,2.8339
2014-12-31,EUR_TL,TP.DK.EUR.A,2.8207
2015-01-01,EUR_TL,TP.DK.EUR.A,
2015-01-02,EUR_TL,TP.DK.EUR.A,2.8272
2015-01-03,EUR_TL,TP.DK.EUR.A,
2015-01-04,EUR_TL,TP.DK.EUR.A,
2015-01-05,EUR_TL,TP.DK.EUR.A,2.8258
2015-01-06,EUR_TL,TP.DK.EUR.A,2.7931
2015-01-07,EUR_TL,TP.DK.EUR.A,2.7736
2015-01-08,EUR_TL,TP.DK.EUR.A,2.7567
2015-01-09,EUR_TL,TP.DK.EUR.A,2.7199
2015-01-10,EUR_TL,TP.DK.EUR.A,
2015-01-11,EUR_TL,TP.DK.EUR.A,
2015-01-12,EUR_TL,TP.DK.EUR.A,2.7169
2015-01-13,EUR_TL,TP.DK.EUR.A,2.7037
2015-01-14,EUR_TL,TP.DK.EUR.A,2.6899
2015-01-15,EUR_TL,TP.DK.EUR.A,2.6979
2015-01-16,EUR_TL,TP.DK.EUR.A,2.6737
2015-01-17,EUR_TL,TP.DK.EUR.A,
2015-01-18,EUR_TL,TP.DK.EUR.A,
2015-01-19,EUR_TL,TP.DK.EUR.A,2.6799
2015-01-20,EUR_TL,TP.DK.EUR.A,2.7104
2015-01-21,EUR_TL,TP.DK.EUR.A,2.7077
2015-01-22,EUR_TL,TP.DK.EUR.A,2.7069
2015-01-23,EUR_TL,TP.DK.EUR.A,2.7255
2015-01-24,EUR_TL,TP.DK.EUR.A,
2015-01-25,EUR_TL,TP.DK.EUR.A,
2015-01-26,EUR_TL,TP.DK.EUR.A,2.6234
2015-01-27,EUR_TL,TP.DK.EUR.A,2.6515
2015-01-28,EUR_TL,TP.DK.EUR.A,2.6611
2015-01-29,EUR_TL,TP.DK.EUR.A,2.6821
2015-01-30,EUR_TL,TP.DK.EUR.A,2.7136
2015-01-31,EUR_TL,TP.DK.EUR.A,
2015-02-01,EUR_TL,TP.DK.EUR.A,
2015-02-02,EUR_TL,TP.DK.EUR.A,2.7397
2015-02-03,EUR_TL,TP.DK.EUR.A,2.7455
2015-02-04,EUR_TL,TP.DK.EUR.A,2.7381
2015-02-05,EUR_TL,TP.DK.EUR.A,2.7609
2015-02-06,EUR_TL,TP.DK.EUR.A,2.7868
2015-02-07,EUR_TL,TP.DK.EUR.A,
2015-02-08,EUR_TL,TP.DK.EUR.A,
2015-02-09,EUR_TL,TP.DK.EUR.A,2.7867
2015-02-10,EUR_TL,TP.DK.EUR.A,2.8144
2015-02-11,EUR_TL,TP.DK.EUR.A,2.8012
2015-02-12,EUR_TL,TP.DK.EUR.A,2.8163
2015-02-13,EUR_TL,TP.DK.EUR.A,2.8206
2015-02-14,EUR_TL,TP.DK.EUR.A,
2015-02-15,EUR_TL,TP.DK.EUR.A,
2015-02-16,EUR_TL,TP.DK.EUR.A,2.8171
2015-02-17,EUR_TL,TP.DK.EUR.A,2.7998
2015-02-18,EUR_TL,TP.DK.EUR.A,2.7895
2015-02-19,EUR_TL,TP.DK.EUR.A,2.8029
2015-02-20,EUR_TL,TP.DK.EUR.A,2.7841
2015-02-21,EUR_TL,TP.DK.EUR.A,
2015-02-22,EUR_TL,TP.DK.EUR.A,
2015-02-23,EUR_TL,TP.DK.EUR.A,2.7794
2015-02-24,EUR_TL,TP.DK.EUR.A,2.8039
2015-02-25,EUR_TL,TP.DK.EUR.A,2.8031
2015-02-26,EUR_TL,TP.DK.EUR.A,2.7939
2015-02-27,EUR_TL,TP.DK.EUR.A,2.8137
2015-02-28,EUR_TL,TP.DK.EUR.A,
2015-03-01,EUR_TL,TP.DK.EUR.A,
2015-03-02,EUR_TL,TP.DK.EUR.A,2.8148
2015-03-03,EUR_TL,TP.DK.EUR.A,2.8155
2015-03-04,EUR_TL,TP.DK.EUR.A,2.8144
2015-03-05,EUR_TL,TP.DK.EUR.A,2.8298
2015-03-06,EUR_TL,TP.DK.EUR.A,2.8528
2015-03-07,EUR_TL,TP.DK.EUR.A,
2015-03-08,EUR_TL,TP.DK.EUR.A,
2015-03-09,EUR_TL,TP.DK.EUR.A,2.8522
2015-03-10,EUR_TL,TP.DK.EUR.A,2.8326
2015-03-11,EUR_TL,TP.DK.EUR.A,2.8263
2015-03-12,EUR_TL,TP.DK.EUR.A,2.7804
2015-03-13,EUR_TL,TP.DK.EUR.A,2.7501
2015-03-14,EUR_TL,TP.DK.EUR.A,
2015-03-15,EUR_TL,TP.DK.EUR.A,
2015-03-16,EUR_TL,TP.DK.EUR.A,2.7685
2015-03-17,EUR_TL,TP.DK.EUR.A,2.7611
2015-03-18,EUR_TL,TP.DK.EUR.A,2.7741
2015-03-19,EUR_TL,TP.DK.EUR.A,2.7767
2015-03-20,EUR_TL,TP.DK.EUR.A,2.7697
2015-03-21,EUR_TL,TP.DK.EUR.A,
2015-03-22,EUR_TL,TP.DK.EUR.A,
2015-03-23,EUR_TL,TP.DK.EUR.A,2.7747
2015-03-24,EUR_TL,TP.DK.EUR.A,2.7865
2015-03-25,EUR_TL,TP.DK.EUR.A,2.7995
2015-03-26,EUR_TL,TP.DK.EUR.A,2.8036
2015-03-27,EUR_TL,TP.DK.EUR.A,2.8589
2015-03-28,EUR_TL,TP.DK.EUR.A,
2015-03-29,EUR_TL,TP.DK.EUR.A,
2015-03-30,EUR_TL,TP.DK.EUR.A,2.8292
2015-03-31,EUR_TL,TP.DK.EUR.A,2.8309
2015-04-01,EUR_TL,TP.DK.EUR.A,2.8075
2015-04-02,EUR_TL,TP.DK.EUR.A,2.7956
2015-04-03,EUR_TL,TP.DK.EUR.A,2.8069
2015-04-04,EUR_TL,TP.DK.EUR.A,
2015-04-05,EUR_TL,TP.DK.EUR.A,
2015-04-06,EUR_TL,TP.DK.EUR.A,2.8198
2015-04-07,EUR_TL,TP.DK.EUR.A,2.8197
2015-04-08,EUR_TL,TP.DK.EUR.A,2.8054
2015-04-09,EUR_TL,TP.DK.EUR.A,2.8105
2015-04-10,EUR_TL,TP.DK.EUR.A,2.7902
2015-04-11,EUR_TL,TP.DK.EUR.A,
2015-04-12,EUR_TL,TP.DK.EUR.A,
2015-04-13,EUR_TL,TP.DK.EUR.A,2.7838
2015-04-14,EUR_TL,TP.DK.EUR.A,2.7935
2015-04-15,EUR_TL,TP.DK.EUR.A,2.8213
2015-04-16,EUR_TL,TP.DK.EUR.A,2.8583
2015-04-17,EUR_TL,TP.DK.EUR.A,2.8789
2015-04-18,EUR_TL,TP.DK.EUR.A,
2015-04-19,EUR_TL,TP.DK.EUR.A,
2015-04-20,EUR_TL,TP.DK.EUR.A,2.8975
2015-04-21,EUR_TL,TP.DK.EUR.A,2.8942
2015-04-22,EUR_TL,TP.DK.EUR.A,2.884
2015-04-23,EUR_TL,TP.DK.EUR.A,
2015-04-24,EUR_TL,TP.DK.EUR.A,2.8949
2015-04-25,EUR_TL,TP.DK.EUR.A,
2015-04-26,EUR_TL,TP.DK.EUR.A,
2015-04-27,EUR_TL,TP.DK.EUR.A,2.9553
2015-04-28,EUR_TL,TP.DK.EUR.A,2.9538
2015-04-29,EUR_TL,TP.DK.EUR.A,2.9202
2015-04-30,EUR_TL,TP.DK.EUR.A,2.9302
2015-05-01,EUR_TL,TP.DK.EUR.A,
2015-05-02,EUR_TL,TP.DK.EUR.A,
2015-05-03,EUR_TL,TP.DK.EUR.A,
2015-05-04,EUR_TL,TP.DK.EUR.A,2.9709
2015-05-05,EUR_TL,TP.DK.EUR.A,3.0218
2015-05-06,EUR_TL,TP.DK.EUR.A,3.0091
2015-05-07,EUR_TL,TP.DK.EUR.A,3.0413
2015-05-08,EUR_TL,TP.DK.EUR.A,3.0632
2015-05-09,EUR_TL,TP.DK.EUR.A,
2015-05-10,EUR_TL,TP.DK.EUR.A,
2015-05-11,EUR_TL,TP.DK.EUR.A,3.0136
2015-05-12,EUR_TL,TP.DK.EUR.A,3.0082
2015-05-13,EUR_TL,TP.DK.EUR.A,3.0212
2015-05-14,EUR_TL,TP.DK.EUR.A,2.9814
2015-05-15,EUR_TL,TP.DK.EUR.A,2.9849
2015-05-16,EUR_TL,TP.DK.EUR.A,
2015-05-17,EUR_TL,TP.DK.EUR.A,
2015-05-18,EUR_TL,TP.DK.EUR.A,2.9408
2015-05-19,EUR_TL,TP.DK.EUR.A,
2015-05-20,EUR_TL,TP.DK.EUR.A,2.94
2015-05-21,EUR_TL,TP.DK.EUR.A,2.8888
2015-05-22,EUR_TL,TP.DK.EUR.A,2.8601
2015-05-23,EUR_TL,TP.DK.EUR.A,
2015-05-24,EUR_TL,TP.DK.EUR.A,
2015-05-25,EUR_TL,TP.DK.EUR.A,2.8945
2015-05-26,EUR_TL,TP.DK.EUR.A,2.8619
2015-05-27,EUR_TL,TP.DK.EUR.A,2.8659
2015-05-28,EUR_TL,TP.DK.EUR.A,2.8805
2015-05-29,EUR_TL,TP.DK.EUR.A,2.899
2015-05-30,EUR_TL,TP.DK.EUR.A,
2015-05-31,EUR_TL,TP.DK.EUR.A,
2015-06-01,EUR_TL,TP.DK.EUR.A,2.9146
2015-06-02,EUR_TL,TP.DK.EUR.A,2.9222
2015-06-03,EUR_TL,TP.DK.EUR.A,2.9425
2015-06-04,EUR_TL,TP.DK.EUR.A,2.9855
2015-06-05,EUR_TL,TP.DK.EUR.A,3.0472
2015-06-06,EUR_TL,TP.DK.EUR.A,
2015-06-07,EUR_TL,TP.DK.EUR.A,
2015-06-08,EUR_TL,TP.DK.EUR.A,2.9966
2015-06-09,EUR_TL,TP.DK.EUR.A,3.0848
2015-06-10,EUR_TL,TP.DK.EUR.A,3.0986
2015-06-11,EUR_TL,TP.DK.EUR.A,3.0948
2015-06-12,EUR_TL,TP.DK.EUR.A,3.0854
2015-06-13,EUR_TL,TP.DK.EUR.A,
2015-06-14,EUR_TL,TP.DK.EUR.A,
2015-06-15,EUR_TL,TP.DK.EUR.A,3.0382
2015-06-16,EUR_TL,TP.DK.EUR.A,3.0673
2015-06-17,EUR_TL,TP.DK.EUR.A,3.0877
2015-06-18,EUR_TL,TP.DK.EUR.A,3.0798
2015-06-19,EUR_TL,TP.DK.EUR.A,3.0887
2015-06-20,EUR_TL,TP.DK.EUR.A,
2015-06-21,EUR_TL,TP.DK.EUR.A,
2015-06-22,EUR_TL,TP.DK.EUR.A,3.0712
2015-06-23,EUR_TL,TP.DK.EUR.A,3.0401
2015-06-24,EUR_TL,TP.DK.EUR.A,3.0017
2015-06-25,EUR_TL,TP.DK.EUR.A,3.0003
2015-06-26,EUR_TL,TP.DK.EUR.A,2.9813
2015-06-27,EUR_TL,TP.DK.EUR.A,
2015-06-28,EUR_TL,TP.DK.EUR.A,
2015-06-29,EUR_TL,TP.DK.EUR.A,2.9777
2015-06-30,EUR_TL,TP.DK.EUR.A,2.9822
2015-07-01,EUR_TL,TP.DK.EUR.A,2.9982
2015-07-02,EUR_TL,TP.DK.EUR.A,2.9749
2015-07-03,EUR_TL,TP.DK.EUR.A,2.9888
2015-07-04,EUR_TL,TP.DK.EUR.A,
2015-07-05,EUR_TL,TP.DK.EUR.A,
2015-07-06,EUR_TL,TP.DK.EUR.A,2.9845
2015-07-07,EUR_TL,TP.DK.EUR.A,2.9723
2015-07-08,EUR_TL,TP.DK.EUR.A,2.944
2015-07-09,EUR_TL,TP.DK.EUR.A,2.9666
2015-07-10,EUR_TL,TP.DK.EUR.A,2.9561
2015-07-11,EUR_TL,TP.DK.EUR.A,
2015-07-12,EUR_TL,TP.DK.EUR.A,
2015-07-13,EUR_TL,TP.DK.EUR.A,2.9654
2015-07-14,EUR_TL,TP.DK.EUR.A,2.9457
2015-07-15,EUR_TL,TP.DK.EUR.A,2.9043
2015-07-16,EUR_TL,TP.DK.EUR.A,2.905
2015-07-17,EUR_TL,TP.DK.EUR.A,
2015-07-18,EUR_TL,TP.DK.EUR.A,
2015-07-19,EUR_TL,TP.DK.EUR.A,
2015-07-20,EUR_TL,TP.DK.EUR.A,2.905
2015-07-21,EUR_TL,TP.DK.EUR.A,2.9022
2015-07-22,EUR_TL,TP.DK.EUR.A,2.9156
2015-07-23,EUR_TL,TP.DK.EUR.A,2.9572
2015-07-24,EUR_TL,TP.DK.EUR.A,2.9869
2015-07-25,EUR_TL,TP.DK.EUR.A,
2015-07-26,EUR_TL,TP.DK.EUR.A,
2015-07-27,EUR_TL,TP.DK.EUR.A,2.9966
2015-07-28,EUR_TL,TP.DK.EUR.A,3.0518
2015-07-29,EUR_TL,TP.DK.EUR.A,3.0443
2015-07-30,EUR_TL,TP.DK.EUR.A,3.0539
2015-07-31,EUR_TL,TP.DK.EUR.A,3.0423
